Gender,Religious Affiliation,Visa Type,Nation of Birth,Nation of Citizenship,Residence Hall/Commuter,# Prev Terms in Res Hall,Current Time Status,Level,Class,Student Type,Program,Outcome,majr,GPA (Inst),GPA Credits (Inst),New/Returning
Female,Buddhist,F1,Viet Nam,Viet Nam,Morrison Residence Hall,2,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BA) Undeclared BA,BA - Bachelor of Arts,(XPHA) Pre-Pharmacy,3.9,36,Returning
Male,No Religious Affiliation,HB,Viet Nam,Viet Nam,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSEE) Electrical Engineering,3.9,9,Returning
Male,,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSME) Mechanical Engineering,3.91,21,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_MA) MA - Org. Learning & Dev.,MA - Master of Arts,(LMOD) Organization  Devel & Change,3.91,21,Returning
Male,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.91,21,Returning
Male,Roman Catholic,F1,"Korea, Republic of","Korea, Republic of",Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SW_GR_MSW) MSW - Social Work,MSW - Master of Social Work,(SOWK) Social Work,3.91,30,Returning
Female,No Religious Affiliation,F1,Malaysia,Malaysia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_EDD) Ed.D. - Org. Learning & Dev.,EDD - Doctor of Education,(LODC) Organization Develop & Change,3.91,92,Returning
Female,Roman Catholic,F1,Cote d'Ivoire,Cote d'Ivoire,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_GR_CER) CERT -  Graduate Business,CER - Post-Baccalaureate Certificate,(BUGL) Global Business,3.92,6,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSRS) Regulatory Science,3.92,27,Returning
Female,Chinese Religions,F1,"Taiwan, Republic of China","Taiwan, Republic of China",Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_TE_LIC) Licensure - Teacher Ed.,LIC - Licensure,(TPEL) Teacher Preparation-Elem K-6,3.92,12,Returning
Female,,F1,Ecuador,Ecuador,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(AS_CS_MA) MA - Catholic Studies,MA - Master of Arts,(CATH) Catholic Studies,3.92,12,Returning
Female,Decline to Respond,F1,China,China,Commuter,4,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_MA) MA - Org. Learning & Dev.,MA - Master of Arts,(LMOD) Organization  Devel & Change,3.92,24,Returning
Male,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSYE) Systems Engineering,3.92,39,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,New First Time Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.92,12,Returning
Male,,H1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.92,12,Returning
Male,Hindu,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLL) Educ Leadership & Learning,3.92,20,Returning
Female,,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,3.92,12,Returning
Female,No Religious Affiliation,H4,China,China,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.92,12,Returning
Female,Hindu,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.92,12,Returning
Female,Buddhist,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.93,27,Returning
Female,No Religious Affiliation,F1,Canada,Canada,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(PS_DA_MA) MA - Psych PsyD Direct Admit,MA - Master of Arts,(CPSY) Counseling Psychology,3.93,27,Returning
Male,,F1,Viet Nam,Viet Nam,Commuter,0,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BSME) Undeclared BSME,BSME - BS in Mechanical Engineering,(EGM1) Mechanical Engineering,3.93,37,Returning
Female,Hindu,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.93,27,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.94,33,Returning
Male,,F1,Nigeria,Nigeria,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_TER_LIC) Licensure - Teacher Ed.,LIC - Licensure,(TPEL) Teacher Preparation-Elem K-6,3.94,27,Returning
Female,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_EDD) Ed.D. - Org. Learning & Dev.,EDD - Doctor of Education,(LODC) Organization Develop & Change,3.94,83,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(PS_GR_PSD) Psy.D. - Prof. Psychology,PSD - Doctor of Psychology,(CPSY) Counseling Psychology,3.94,45,Returning
Female,,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.94,15,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.95,39,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,3.95,18,Returning
Female,Muslim,H1,"Palestinian,Territory Occupied","Palestinian,Territory Occupied",Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,3.95,18,Returning
Male,Hindu,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSM) Software Management,3.95,18,Returning
Male,,F1,Nigeria,Nigeria,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,3.96,48,Returning
Female,Other Christian,F1,"Korea, Republic of","Korea, Republic of",Commuter,0,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BS) Undeclared BS,BS - Bachelor of Science,(XESC) Environmental Science,3.96,32,Returning
Male,Buddhist,F1,Cambodia,Cambodia,Cretin Residence Hall,3,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BS) Undeclared BS,BS - Bachelor of Science,(BCH1) Biochemistry,3.96,36,Returning
Female,Roman Catholic,F1,Nigeria,Nigeria,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_OL_EDD) Ed.D. - Org. Learning & Dev.,EDD - Doctor of Education,(LODC) Organization Develop & Change,3.97,37,Returning
Male,No Religious Affiliation,F1,Jamaica,Jamaica,Morrison Residence Hall,3,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(AS_UN_BS) Undeclared BS,BS - Bachelor of Science,(ACSC) Actuarial Science,3.97,40,Returning
Male,,F1,Uruguay,Uruguay,Commuter,5,Full-Time,Undergraduate,SR - UG Senior,Continuing Student,(AS_UG_BA) Declared BA Arts & Sci,BA - Bachelor of Arts,(PHIL) Philosophy,3.98,68,Returning
Male,,F1,Canada,Canada,Commuter,2,Full-Time,Undergraduate,SR - UG Senior,Continuing Student,(ET_UG_BSEE) Declared BSEE Coll of Eng,BSEE - BS in Electrical Engineering,(EEE1) Electrical Engineering,3.98,72,Returning
Female,Other Christian,F1,Malaysia,Malaysia,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(AS_MU_MA) MA - Music Education,MA - Master of Arts,(MEMA) Music Education,4,10,Returning
Male,Decline to Respond,F1,Lebanon,Lebanon,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,4,24,Returning
Male,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSME) Mechanical Engineering,4,6,Returning
Male,Decline to Respond,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,3,Returning
Female,Roman Catholic,F1,Uganda,Uganda,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,6,Returning
Female,,F1,Cote d'Ivoire,Cote d'Ivoire,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,4,3,Returning
Male,,F1,India,India,2171 Grand Residence,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,4,9,Returning
Male,Hindu,F1,Nepal,Nepal,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSMF) Manufacturing Engineering,4,9,Returning
Male,Hindu,F1,Nepal,Nepal,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,6,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,21,Returning
Male,Buddhist,F1,Viet Nam,Viet Nam,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,4,6,Returning
Female,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,4,3,Returning
Female,Roman Catholic,F1,Uganda,Uganda,2175 Grand Residence,8,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_EL_EDD) Ed.D. - Ed. Leadership,EDD - Doctor of Education,(EDLL) Educ Leadership & Learning,4,57,Returning
Male,,F1,Viet Nam,Viet Nam,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,4,12,Returning
Female,Decline to Respond,F1,Nepal,Nepal,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,4,12,Returning
Male,Hindu,F1,Nepal,Nepal,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,6,Returning
Female,,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,15,Returning
Female,Other Christian,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ED_TE_MA) MA - Teacher Ed.,MA - Master of Arts,(TPEL) Teacher Preparation-Elem K-6,4,6,Returning
Male,Muslim,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSYE) Systems Engineering,4,9,Returning
Female,,F1,Saudi Arabia,Saudi Arabia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(ET_GR_MS) MS - Engineering & Tech. Mgmt.,MS - Master of Science,(MSTM) Technology Management,4,9,Returning
Female,Hindu,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,4,12,Returning
Male,,F1,Colombia,Colombia,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,15,Returning
Male,,F1,"Taiwan, Republic of China","Taiwan, Republic of China",Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,9,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,3,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BS) Undeclared BS,BS - Bachelor of Science,(CSBS) Computer Science (BS),4,36,Returning
Female,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Undergraduate,FR - UG Freshman,Continuing Student,(AS_UN_BA) Undeclared BA,BA - Bachelor of Arts,(COJO) Communication and Journalism,4,12,Returning
Female,Decline to Respond,F1,Hungary,Hungary,Commuter,0,Full-Time,Undergraduate,SO - UG Sophomore,Transfer Student with Credits,(AS_UN_BS) Undeclared BS,BS - Bachelor of Science,(XESC) Environmental Science,4,4,Returning
Male,,F1,China,China,Commuter,1,Full-Time,Undergraduate,JR - UG Junior,Continuing Student,(BU_UG_BA) Declared BA Coll of Bus,BA - Bachelor of Arts,(BUFI) Bus Admin - Financial Mgmt,4,60,Returning
Male,No Religious Affiliation,F1,China,China,Commuter,0,Full-Time,Undergraduate,FR - UG Freshman,Continuing Student,(AS_UN_BA) Undeclared BA,BA - Bachelor of Arts,(BUGB) Bus Admin - Gen Business Mgmt,4,12,Returning
Male,Buddhist,F1,Viet Nam,Viet Nam,Commuter,2,Full-Time,Undergraduate,SO - UG Sophomore,Continuing Student,(AS_UN_BS) Undeclared BS,BS - Bachelor of Science,(BCH1) Biochemistry,4,33,Returning
Female,,H1,India,India,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_PT_MBA) MBA - Part-Time MBA,MBA - Master-Business Administration,(PTMB) Business Administration,4,3,Returning
Male,Hindu,H1,Nepal,Canada,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,4,27,Returning
Female,Decline to Respond,H1,China,China,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,4,3,Returning
Female,Hindu,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,6,Returning
Male,Hindu,H1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,6,Returning
Female,,H1,,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,9,Returning
Female,,H1,China,China,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSSE) Software Engineering,4,21,Returning
Female,Hindu,H4,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,9,Returning
Female,Hindu,HB,Nepal,Nepal,Commuter,0,Half-Time,Graduate,GR - Graduate Student,Continuing Student,(BU_BA_MS) MS - Business Analytics,MS - Master of Science,(BUAT) Business Analytics,4,27,Returning
Male,No Religious Affiliation,J1,India,India,2171 Grand Residence,1,Full-Time,Graduate,GR - Graduate Student,Exchange,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSDS) Data Science,4,6,Returning
Female,,F1,India,India,Commuter,0,Full-Time,Graduate,GR - Graduate Student,Continuing Student,(SE_GR_MS) MS - Software Engineering,MS - Master of Science,(MSIT) Information Technology,0,0,Returning
